id_1,id_2,similarity,id_A,county_code_A,county_name_A,state_code_A,state_name_A,id_B,county_code_B,county_name_B,state_code_B,state_name_B,category
MO_005,WY_005,0.09472534478459779,MO_005,5,Atchison County,29,Missouri,WY_005,5,Campbell County,56,Wyoming,not similar
WY_005,MO_005,0.09472534478459779,WY_005,5,Campbell County,56,Wyoming,MO_005,5,Atchison County,29,Missouri,not similar
WY_001,MD_005,0.09472178930278705,WY_001,1,Albany County,56,Wyoming,MD_005,5,Baltimore County,24,Maryland,not similar
MD_005,WY_001,0.09472178930278705,MD_005,5,Baltimore County,24,Maryland,WY_001,1,Albany County,56,Wyoming,not similar
FL_001,NM_009,0.09455182341132945,FL_001,1,Alachua County,12,Florida,NM_009,9,Curry County,35,New Mexico,not similar
NM_009,FL_001,0.09455182341132945,NM_009,9,Curry County,35,New Mexico,FL_001,1,Alachua County,12,Florida,not similar
CA_005,TX_001,0.09446813601389988,CA_005,5,Amador County,6,California,TX_001,1,Anderson County,48,Texas,not similar
TX_001,CA_005,0.09446813601389988,TX_001,1,Anderson County,48,Texas,CA_005,5,Amador County,6,California,not similar
SD_005,CO_003,0.0944640291171912,SD_005,5,Beadle County,46,South Dakota,CO_003,3,Alamosa County,8,Colorado,not similar
CO_003,SD_005,0.0944640291171912,CO_003,3,Alamosa County,8,Colorado,SD_005,5,Beadle County,46,South Dakota,not similar
NE_003,WA_009,0.09414787433182602,NE_003,3,Antelope County,31,Nebraska,WA_009,9,Clallam County,53,Washington,not similar
WA_009,NE_003,0.09414787433182602,WA_009,9,Clallam County,53,Washington,NE_003,3,Antelope County,31,Nebraska,not similar
ID_009,KY_009,0.09400021081849205,ID_009,9,Benewah County,16,Idaho,KY_009,9,Barren County,21,Kentucky,not similar
KY_009,ID_009,0.09400021081849205,KY_009,9,Barren County,21,Kentucky,ID_009,9,Benewah County,16,Idaho,not similar
MT_009,FL_001,0.09380241194414728,MT_009,9,Carbon County,30,Montana,FL_001,1,Alachua County,12,Florida,not similar
FL_001,MT_009,0.09380241194414728,FL_001,1,Alachua County,12,Florida,MT_009,9,Carbon County,30,Montana,not similar
CO_005,TX_009,0.0936756441353716,CO_005,5,Arapahoe County,8,Colorado,TX_009,9,Archer County,48,Texas,not similar
TX_009,CO_005,0.0936756441353716,TX_009,9,Archer County,48,Texas,CO_005,5,Arapahoe County,8,Colorado,not similar
LA_001,MO_005,0.09350827588261708,LA_001,1,Acadia Parish,22,Louisiana,MO_005,5,Atchison County,29,Missouri,not similar
MO_005,LA_001,0.09350827588261708,MO_005,5,Atchison County,29,Missouri,LA_001,1,Acadia Parish,22,Louisiana,not similar
TN_007,VA_007,0.09320910693445007,TN_007,7,Bledsoe County,47,Tennessee,VA_007,7,Amelia County,51,Virginia,not similar
VA_007,TN_007,0.09320910693445007,VA_007,7,Amelia County,51,Virginia,TN_007,7,Bledsoe County,47,Tennessee,not similar
TN_009,WV_001,0.09307227645080714,TN_009,9,Blount County,47,Tennessee,WV_001,1,Barbour County,54,West Virginia,not similar
WV_001,TN_009,0.09307227645080714,WV_001,1,Barbour County,54,West Virginia,TN_009,9,Blount County,47,Tennessee,not similar
FL_005,AR_005,0.09306334762038429,FL_005,5,Bay County,12,Florida,AR_005,5,Baxter County,5,Arkansas,not similar
AR_005,FL_005,0.09306334762038429,AR_005,5,Baxter County,5,Arkansas,FL_005,5,Bay County,12,Florida,not similar
OH_005,MS_007,0.09300019882396436,OH_005,5,Ashland County,39,Ohio,MS_007,7,Attala County,28,Mississippi,not similar
MS_007,OH_005,0.09300019882396436,MS_007,7,Attala County,28,Mississippi,OH_005,5,Ashland County,39,Ohio,not similar
TN_003,ID_005,0.09299036240397644,TN_003,3,Bedford County,47,Tennessee,ID_005,5,Bannock County,16,Idaho,not similar
ID_005,TN_003,0.09299036240397644,ID_005,5,Bannock County,16,Idaho,TN_003,3,Bedford County,47,Tennessee,not similar
IN_005,NC_009,0.0928108065009234,IN_005,5,Bartholomew County,18,Indiana,NC_009,9,Ashe County,37,North Carolina,not similar
NC_009,IN_005,0.0928108065009234,NC_009,9,Ashe County,37,North Carolina,IN_005,5,Bartholomew County,18,Indiana,not similar
NC_009,CA_005,0.09270840195779163,NC_009,9,Ashe County,37,North Carolina,CA_005,5,Amador County,6,California,not similar
CA_005,NC_009,0.09270840195779163,CA_005,5,Amador County,6,California,NC_009,9,Ashe County,37,North Carolina,not similar
VA_009,MT_009,0.09234530170683122,VA_009,9,Amherst County,51,Virginia,MT_009,9,Carbon County,30,Montana,not similar
MT_009,VA_009,0.09234530170683122,MT_009,9,Carbon County,30,Montana,VA_009,9,Amherst County,51,Virginia,not similar
ID_009,NM_006,0.09220904527443874,ID_009,9,Benewah County,16,Idaho,NM_006,6,Cibola County,35,New Mexico,not similar
NM_006,ID_009,0.09220904527443874,NM_006,6,Cibola County,35,New Mexico,ID_009,9,Benewah County,16,Idaho,not similar
ID_003,IL_007,0.09217897100466868,ID_003,3,Adams County,16,Idaho,IL_007,7,Boone County,17,Illinois,not similar
IL_007,ID_003,0.09217897100466868,IL_007,7,Boone County,17,Illinois,ID_003,3,Adams County,16,Idaho,not similar
AZ_007,CO_001,0.09209707614963118,AZ_007,7,Gila County,4,Arizona,CO_001,1,Adams County,8,Colorado,not similar
CO_001,AZ_007,0.09209707614963118,CO_001,1,Adams County,8,Colorado,AZ_007,7,Gila County,4,Arizona,not similar
MO_007,AZ_007,0.09184655475482466,MO_007,7,Audrain County,29,Missouri,AZ_007,7,Gila County,4,Arizona,not similar
AZ_007,MO_007,0.09184655475482466,AZ_007,7,Gila County,4,Arizona,MO_007,7,Audrain County,29,Missouri,not similar
WY_009,CO_003,0.09150339523627748,WY_009,9,Converse County,56,Wyoming,CO_003,3,Alamosa County,8,Colorado,not similar
CO_003,WY_009,0.09150339523627748,CO_003,3,Alamosa County,8,Colorado,WY_009,9,Converse County,56,Wyoming,not similar
TX_003,CA_003,0.09148695356330926,TX_003,3,Andrews County,48,Texas,CA_003,3,Alpine County,6,California,not similar
CA_003,TX_003,0.09148695356330926,CA_003,3,Alpine County,6,California,TX_003,3,Andrews County,48,Texas,not similar
NV_003,TN_003,0.09135543846957081,NV_003,3,Clark County,32,Nevada,TN_003,3,Bedford County,47,Tennessee,not similar
TN_003,NV_003,0.09135543846957081,TN_003,3,Bedford County,47,Tennessee,NV_003,3,Clark County,32,Nevada,not similar
MT_007,OH_005,0.0913549321701725,MT_007,7,Broadwater County,30,Montana,OH_005,5,Ashland County,39,Ohio,not similar
OH_005,MT_007,0.0913549321701725,OH_005,5,Ashland County,39,Ohio,MT_007,7,Broadwater County,30,Montana,not similar
AZ_007,CA_005,0.09124798296386812,AZ_007,7,Gila County,4,Arizona,CA_005,5,Amador County,6,California,not similar
CA_005,AZ_007,0.09124798296386812,CA_005,5,Amador County,6,California,AZ_007,7,Gila County,4,Arizona,not similar
OK_003,WY_005,0.09121965629504321,OK_003,3,Alfalfa County,40,Oklahoma,WY_005,5,Campbell County,56,Wyoming,not similar
WY_005,OK_003,0.09121965629504321,WY_005,5,Campbell County,56,Wyoming,OK_003,3,Alfalfa County,40,Oklahoma,not similar
VA_007,GA_001,0.09104359623043799,VA_007,7,Amelia County,51,Virginia,GA_001,1,Appling County,13,Georgia,not similar
GA_001,VA_007,0.09104359623043799,GA_001,1,Appling County,13,Georgia,VA_007,7,Amelia County,51,Virginia,not similar
CO_003,ND_005,0.0905919172015896,CO_003,3,Alamosa County,8,Colorado,ND_005,5,Benson County,38,North Dakota,not similar
ND_005,CO_003,0.0905919172015896,ND_005,5,Benson County,38,North Dakota,CO_003,3,Alamosa County,8,Colorado,not similar
MD_005,WV_003,0.09052639773528753,MD_005,5,Baltimore County,24,Maryland,WV_003,3,Berkeley County,54,West Virginia,not similar
WV_003,MD_005,0.09052639773528753,WV_003,3,Berkeley County,54,West Virginia,MD_005,5,Baltimore County,24,Maryland,not similar
MD_009,MD_001,0.09027864088787191,MD_009,9,Calvert County,24,Maryland,MD_001,1,Allegany County,24,Maryland,not similar
MD_001,MD_009,0.09027864088787191,MD_001,1,Allegany County,24,Maryland,MD_009,9,Calvert County,24,Maryland,not similar
NM_006,NC_003,0.090179317322154,NM_006,6,Cibola County,35,New Mexico,NC_003,3,Alexander County,37,North Carolina,not similar
NC_003,NM_006,0.090179317322154,NC_003,3,Alexander County,37,North Carolina,NM_006,6,Cibola County,35,New Mexico,not similar
MT_005,AZ_007,0.09014469549759938,MT_005,5,Blaine County,30,Montana,AZ_007,7,Gila County,4,Arizona,not similar
AZ_007,MT_005,0.09014469549759938,AZ_007,7,Gila County,4,Arizona,MT_005,5,Blaine County,30,Montana,not similar
TX_005,IN_009,0.09003344260508327,TX_005,5,Angelina County,48,Texas,IN_009,9,Blackford County,18,Indiana,not similar
IN_009,TX_005,0.09003344260508327,IN_009,9,Blackford County,18,Indiana,TX_005,5,Angelina County,48,Texas,not similar
KS_001,ND_005,0.09001208443425868,KS_001,1,Allen County,20,Kansas,ND_005,5,Benson County,38,North Dakota,not similar
ND_005,KS_001,0.09001208443425868,ND_005,5,Benson County,38,North Dakota,KS_001,1,Allen County,20,Kansas,not similar
WY_001,MO_003,0.08964540188608884,WY_001,1,Albany County,56,Wyoming,MO_003,3,Andrew County,29,Missouri,not similar
MO_003,WY_001,0.08964540188608884,MO_003,3,Andrew County,29,Missouri,WY_001,1,Albany County,56,Wyoming,not similar
DE_005,OR_007,0.08956157007184834,DE_005,5,Sussex County,10,Delaware,OR_007,7,Clatsop County,41,Oregon,not similar
OR_007,DE_005,0.08956157007184834,OR_007,7,Clatsop County,41,Oregon,DE_005,5,Sussex County,10,Delaware,not similar
MO_005,VA_001,0.08936966548962645,MO_005,5,Atchison County,29,Missouri,VA_001,1,Accomack County,51,Virginia,not similar
VA_001,MO_005,0.08936966548962645,VA_001,1,Accomack County,51,Virginia,MO_005,5,Atchison County,29,Missouri,not similar
AZ_003,OR_009,0.08935319204054425,AZ_003,3,Cochise County,4,Arizona,OR_009,9,Columbia County,41,Oregon,not similar
OR_009,AZ_003,0.08935319204054425,OR_009,9,Columbia County,41,Oregon,AZ_003,3,Cochise County,4,Arizona,not similar
LA_005,CA_005,0.08930271389862458,LA_005,5,Ascension Parish,22,Louisiana,CA_005,5,Amador County,6,California,not similar
CA_005,LA_005,0.08930271389862458,CA_005,5,Amador County,6,California,LA_005,5,Ascension Parish,22,Louisiana,not similar
WY_009,UT_003,0.08916856923408414,WY_009,9,Converse County,56,Wyoming,UT_003,3,Box Elder County,49,Utah,not similar
UT_003,WY_009,0.08916856923408414,UT_003,3,Box Elder County,49,Utah,WY_009,9,Converse County,56,Wyoming,not similar
NV_005,SC_003,0.08912983038936433,NV_005,5,Douglas County,32,Nevada,SC_003,3,Aiken County,45,South Carolina,not similar
SC_003,NV_005,0.08912983038936433,SC_003,3,Aiken County,45,South Carolina,NV_005,5,Douglas County,32,Nevada,not similar
LA_003,IN_007,0.08912122982765701,LA_003,3,Allen Parish,22,Louisiana,IN_007,7,Benton County,18,Indiana,not similar
IN_007,LA_003,0.08912122982765701,IN_007,7,Benton County,18,Indiana,LA_003,3,Allen Parish,22,Louisiana,not similar
VA_009,FL_003,0.08897249993704741,VA_009,9,Amherst County,51,Virginia,FL_003,3,Baker County,12,Florida,not similar
FL_003,VA_009,0.08897249993704741,FL_003,3,Baker County,12,Florida,VA_009,9,Amherst County,51,Virginia,not similar
CA_003,MO_003,0.08873569098633598,CA_003,3,Alpine County,6,California,MO_003,3,Andrew County,29,Missouri,not similar
MO_003,CA_003,0.08873569098633598,MO_003,3,Andrew County,29,Missouri,CA_003,3,Alpine County,6,California,not similar
VA_009,AL_001,0.08866540313332856,VA_009,9,Amherst County,51,Virginia,AL_001,1,Autauga County,1,Alabama,not similar
AL_001,VA_009,0.08866540313332856,AL_001,1,Autauga County,1,Alabama,VA_009,9,Amherst County,51,Virginia,not similar
SC_007,OH_005,0.08863131661859343,SC_007,7,Anderson County,45,South Carolina,OH_005,5,Ashland County,39,Ohio,not similar
OH_005,SC_007,0.08863131661859343,OH_005,5,Ashland County,39,Ohio,SC_007,7,Anderson County,45,South Carolina,not similar
DE_005,AZ_007,0.08859641632712668,DE_005,5,Sussex County,10,Delaware,AZ_007,7,Gila County,4,Arizona,not similar
AZ_007,DE_005,0.08859641632712668,AZ_007,7,Gila County,4,Arizona,DE_005,5,Sussex County,10,Delaware,not similar
TX_003,VA_009,0.08838360201594898,TX_003,3,Andrews County,48,Texas,VA_009,9,Amherst County,51,Virginia,not similar
VA_009,TX_003,0.08838360201594898,VA_009,9,Amherst County,51,Virginia,TX_003,3,Andrews County,48,Texas,not similar
OR_005,SD_005,0.0882948100791196,OR_005,5,Clackamas County,41,Oregon,SD_005,5,Beadle County,46,South Dakota,not similar
SD_005,OR_005,0.0882948100791196,SD_005,5,Beadle County,46,South Dakota,OR_005,5,Clackamas County,41,Oregon,not similar
AR_003,OH_009,0.08819322275845713,AR_003,3,Ashley County,5,Arkansas,OH_009,9,Athens County,39,Ohio,not similar
OH_009,AR_003,0.08819322275845713,OH_009,9,Athens County,39,Ohio,AR_003,3,Ashley County,5,Arkansas,not similar
OH_005,ID_003,0.08818299165385943,OH_005,5,Ashland County,39,Ohio,ID_003,3,Adams County,16,Idaho,not similar
ID_003,OH_005,0.08818299165385943,ID_003,3,Adams County,16,Idaho,OH_005,5,Ashland County,39,Ohio,not similar
OH_007,NM_005,0.08799950082341683,OH_007,7,Ashtabula County,39,Ohio,NM_005,5,Chaves County,35,New Mexico,not similar
NM_005,OH_007,0.08799950082341683,NM_005,5,Chaves County,35,New Mexico,OH_007,7,Ashtabula County,39,Ohio,not similar
OH_005,WY_009,0.08761592210255453,OH_005,5,Ashland County,39,Ohio,WY_009,9,Converse County,56,Wyoming,not similar
WY_009,OH_005,0.08761592210255453,WY_009,9,Converse County,56,Wyoming,OH_005,5,Ashland County,39,Ohio,not similar
IA_009,CO_007,0.08735534929555187,IA_009,9,Audubon County,19,Iowa,CO_007,7,Archuleta County,8,Colorado,not similar
CO_007,IA_009,0.08735534929555187,CO_007,7,Archuleta County,8,Colorado,IA_009,9,Audubon County,19,Iowa,not similar
VA_003,SC_003,0.08727389020280044,VA_003,3,Albemarle County,51,Virginia,SC_003,3,Aiken County,45,South Carolina,not similar
SC_003,VA_003,0.08727389020280044,SC_003,3,Aiken County,45,South Carolina,VA_003,3,Albemarle County,51,Virginia,not similar
SD_005,CA_003,0.08719031446909933,SD_005,5,Beadle County,46,South Dakota,CA_003,3,Alpine County,6,California,not similar
CA_003,SD_005,0.08719031446909933,CA_003,3,Alpine County,6,California,SD_005,5,Beadle County,46,South Dakota,not similar
WA_005,NE_003,0.08702914922918999,WA_005,5,Benton County,53,Washington,NE_003,3,Antelope County,31,Nebraska,not similar
NE_003,WA_005,0.08702914922918999,NE_003,3,Antelope County,31,Nebraska,WA_005,5,Benton County,53,Washington,not similar
FL_005,AL_005,0.08698952548147094,FL_005,5,Bay County,12,Florida,AL_005,5,Barbour County,1,Alabama,not similar
AL_005,FL_005,0.08698952548147094,AL_005,5,Barbour County,1,Alabama,FL_005,5,Bay County,12,Florida,not similar
NE_001,KY_005,0.08697462336322337,NE_001,1,Adams County,31,Nebraska,KY_005,5,Anderson County,21,Kentucky,not similar
KY_005,NE_001,0.08697462336322337,KY_005,5,Anderson County,21,Kentucky,NE_001,1,Adams County,31,Nebraska,not similar
TX_005,TX_003,0.08697286488327635,TX_005,5,Angelina County,48,Texas,TX_003,3,Andrews County,48,Texas,not similar
TX_003,TX_005,0.08697286488327635,TX_003,3,Andrews County,48,Texas,TX_005,5,Angelina County,48,Texas,not similar
AZ_005,TN_001,0.08686299482514404,AZ_005,5,Coconino County,4,Arizona,TN_001,1,Anderson County,47,Tennessee,not similar
TN_001,AZ_005,0.08686299482514404,TN_001,1,Anderson County,47,Tennessee,AZ_005,5,Coconino County,4,Arizona,not similar
ID_003,CO_005,0.0865346293482223,ID_003,3,Adams County,16,Idaho,CO_005,5,Arapahoe County,8,Colorado,not similar
CO_005,ID_003,0.0865346293482223,CO_005,5,Arapahoe County,8,Colorado,ID_003,3,Adams County,16,Idaho,not similar
VA_001,OH_003,0.0864551446053496,VA_001,1,Accomack County,51,Virginia,OH_003,3,Allen County,39,Ohio,not similar
OH_003,VA_001,0.0864551446053496,OH_003,3,Allen County,39,Ohio,VA_001,1,Accomack County,51,Virginia,not similar
CA_003,MD_009,0.08642811098736465,CA_003,3,Alpine County,6,California,MD_009,9,Calvert County,24,Maryland,not similar
MD_009,CA_003,0.08642811098736465,MD_009,9,Calvert County,24,Maryland,CA_003,3,Alpine County,6,California,not similar
VA_009,IN_001,0.0863667401318681,VA_009,9,Amherst County,51,Virginia,IN_001,1,Adams County,18,Indiana,not similar
IN_001,VA_009,0.0863667401318681,IN_001,1,Adams County,18,Indiana,VA_009,9,Amherst County,51,Virginia,not similar
IL_007,NV_001,0.08634284220579053,IL_007,7,Boone County,17,Illinois,NV_001,1,Churchill County,32,Nevada,not similar
NV_001,IL_007,0.08634284220579053,NV_001,1,Churchill County,32,Nevada,IL_007,7,Boone County,17,Illinois,not similar
AZ_007,IN_007,0.08620575220723363,AZ_007,7,Gila County,4,Arizona,IN_007,7,Benton County,18,Indiana,not similar
IN_007,AZ_007,0.08620575220723363,IN_007,7,Benton County,18,Indiana,AZ_007,7,Gila County,4,Arizona,not similar
NM_001,MT_009,0.08619385431665431,NM_001,1,Bernalillo County,35,New Mexico,MT_009,9,Carbon County,30,Montana,not similar
MT_009,NM_001,0.08619385431665431,MT_009,9,Carbon County,30,Montana,NM_001,1,Bernalillo County,35,New Mexico,not similar
OK_005,VA_007,0.08613344269316942,OK_005,5,Atoka County,40,Oklahoma,VA_007,7,Amelia County,51,Virginia,not similar
VA_007,OK_005,0.08613344269316942,VA_007,7,Amelia County,51,Virginia,OK_005,5,Atoka County,40,Oklahoma,not similar
NC_005,VA_005,0.08550027529572603,NC_005,5,Alleghany County,37,North Carolina,VA_005,5,Alleghany County,51,Virginia,not similar
VA_005,NC_005,0.08550027529572603,VA_005,5,Alleghany County,51,Virginia,NC_005,5,Alleghany County,37,North Carolina,not similar
KY_001,FL_005,0.08531711903298056,KY_001,1,Adair County,21,Kentucky,FL_005,5,Bay County,12,Florida,not similar
FL_005,KY_001,0.08531711903298056,FL_005,5,Bay County,12,Florida,KY_001,1,Adair County,21,Kentucky,not similar
AR_007,CA_009,0.08520464993736585,AR_007,7,Benton County,5,Arkansas,CA_009,9,Calaveras County,6,California,not similar
CA_009,AR_007,0.08520464993736585,CA_009,9,Calaveras County,6,California,AR_007,7,Benton County,5,Arkansas,not similar
LA_005,NV_007,0.08509377356168481,LA_005,5,Ascension Parish,22,Louisiana,NV_007,7,Elko County,32,Nevada,not similar
NV_007,LA_005,0.08509377356168481,NV_007,7,Elko County,32,Nevada,LA_005,5,Ascension Parish,22,Louisiana,not similar
CO_007,DE_005,0.08477296580007075,CO_007,7,Archuleta County,8,Colorado,DE_005,5,Sussex County,10,Delaware,not similar
DE_005,CO_007,0.08477296580007075,DE_005,5,Sussex County,10,Delaware,CO_007,7,Archuleta County,8,Colorado,not similar
KS_005,AL_009,0.08461103732581704,KS_005,5,Atchison County,20,Kansas,AL_009,9,Blount County,1,Alabama,not similar
AL_009,KS_005,0.08461103732581704,AL_009,9,Blount County,1,Alabama,KS_005,5,Atchison County,20,Kansas,not similar
FL_005,AR_003,0.08456694518030211,FL_005,5,Bay County,12,Florida,AR_003,3,Ashley County,5,Arkansas,not similar
AR_003,FL_005,0.08456694518030211,AR_003,3,Ashley County,5,Arkansas,FL_005,5,Bay County,12,Florida,not similar
TX_001,IL_001,0.08448022981732552,TX_001,1,Anderson County,48,Texas,IL_001,1,Adams County,17,Illinois,not similar
IL_001,TX_001,0.08448022981732552,IL_001,1,Adams County,17,Illinois,TX_001,1,Anderson County,48,Texas,not similar
TN_009,NV_001,0.08423969072856644,TN_009,9,Blount County,47,Tennessee,NV_001,1,Churchill County,32,Nevada,not similar
NV_001,TN_009,0.08423969072856644,NV_001,1,Churchill County,32,Nevada,TN_009,9,Blount County,47,Tennessee,not similar
MO_003,GA_001,0.08422723352084993,MO_003,3,Andrew County,29,Missouri,GA_001,1,Appling County,13,Georgia,not similar
GA_001,MO_003,0.08422723352084993,GA_001,1,Appling County,13,Georgia,MO_003,3,Andrew County,29,Missouri,not similar
NV_003,OR_007,0.08409543550863499,NV_003,3,Clark County,32,Nevada,OR_007,7,Clatsop County,41,Oregon,not similar
OR_007,NV_003,0.08409543550863499,OR_007,7,Clatsop County,41,Oregon,NV_003,3,Clark County,32,Nevada,not similar
IN_007,NM_003,0.08386250578495161,IN_007,7,Benton County,18,Indiana,NM_003,3,Catron County,35,New Mexico,not similar
NM_003,IN_007,0.08386250578495161,NM_003,3,Catron County,35,New Mexico,IN_007,7,Benton County,18,Indiana,not similar
OH_005,IN_003,0.08371898408069131,OH_005,5,Ashland County,39,Ohio,IN_003,3,Allen County,18,Indiana,not similar
IN_003,OH_005,0.08371898408069131,IN_003,3,Allen County,18,Indiana,OH_005,5,Ashland County,39,Ohio,not similar
GA_007,FL_003,0.08365940295715023,GA_007,7,Baker County,13,Georgia,FL_003,3,Baker County,12,Florida,not similar
FL_003,GA_007,0.08365940295715023,FL_003,3,Baker County,12,Florida,GA_007,7,Baker County,13,Georgia,not similar
IN_009,OH_009,0.08362002782632623,IN_009,9,Blackford County,18,Indiana,OH_009,9,Athens County,39,Ohio,not similar
OH_009,IN_009,0.08362002782632623,OH_009,9,Athens County,39,Ohio,IN_009,9,Blackford County,18,Indiana,not similar
WA_009,WV_003,0.0835760730051679,WA_009,9,Clallam County,53,Washington,WV_003,3,Berkeley County,54,West Virginia,not similar
WV_003,WA_009,0.0835760730051679,WV_003,3,Berkeley County,54,West Virginia,WA_009,9,Clallam County,53,Washington,not similar
IA_005,KY_005,0.08352831915955608,IA_005,5,Allamakee County,19,Iowa,KY_005,5,Anderson County,21,Kentucky,not similar
KY_005,IA_005,0.08352831915955608,KY_005,5,Anderson County,21,Kentucky,IA_005,5,Allamakee County,19,Iowa,not similar
OR_003,SC_003,0.08332354408455922,OR_003,3,Benton County,41,Oregon,SC_003,3,Aiken County,45,South Carolina,not similar
SC_003,OR_003,0.08332354408455922,SC_003,3,Aiken County,45,South Carolina,OR_003,3,Benton County,41,Oregon,not similar
NV_007,ID_009,0.08329925674648028,NV_007,7,Elko County,32,Nevada,ID_009,9,Benewah County,16,Idaho,not similar
ID_009,NV_007,0.08329925674648028,ID_009,9,Benewah County,16,Idaho,NV_007,7,Elko County,32,Nevada,not similar
OR_009,SC_007,0.08300228029489064,OR_009,9,Columbia County,41,Oregon,SC_007,7,Anderson County,45,South Carolina,not similar
SC_007,OR_009,0.08300228029489064,SC_007,7,Anderson County,45,South Carolina,OR_009,9,Columbia County,41,Oregon,not similar
NM_003,ID_005,0.08291407002569945,NM_003,3,Catron County,35,New Mexico,ID_005,5,Bannock County,16,Idaho,not similar
ID_005,NM_003,0.08291407002569945,ID_005,5,Bannock County,16,Idaho,NM_003,3,Catron County,35,New Mexico,not similar
ID_003,KY_005,0.08282353512558822,ID_003,3,Adams County,16,Idaho,KY_005,5,Anderson County,21,Kentucky,not similar
KY_005,ID_003,0.08282353512558822,KY_005,5,Anderson County,21,Kentucky,ID_003,3,Adams County,16,Idaho,not similar
UT_007,NE_001,0.08279207199593648,UT_007,7,Carbon County,49,Utah,NE_001,1,Adams County,31,Nebraska,not similar
NE_001,UT_007,0.08279207199593648,NE_001,1,Adams County,31,Nebraska,UT_007,7,Carbon County,49,Utah,not similar
OH_009,NM_001,0.08270820386832138,OH_009,9,Athens County,39,Ohio,NM_001,1,Bernalillo County,35,New Mexico,not similar
NM_001,OH_009,0.08270820386832138,NM_001,1,Bernalillo County,35,New Mexico,OH_009,9,Athens County,39,Ohio,not similar
NM_006,AZ_005,0.08251484157295524,NM_006,6,Cibola County,35,New Mexico,AZ_005,5,Coconino County,4,Arizona,not similar
AZ_005,NM_006,0.08251484157295524,AZ_005,5,Coconino County,4,Arizona,NM_006,6,Cibola County,35,New Mexico,not similar
KS_009,NC_007,0.08237470721295695,KS_009,9,Barton County,20,Kansas,NC_007,7,Anson County,37,North Carolina,not similar
NC_007,KS_009,0.08237470721295695,NC_007,7,Anson County,37,North Carolina,KS_009,9,Barton County,20,Kansas,not similar
MT_005,MO_003,0.08235028266309848,MT_005,5,Blaine County,30,Montana,MO_003,3,Andrew County,29,Missouri,not similar
MO_003,MT_005,0.08235028266309848,MO_003,3,Andrew County,29,Missouri,MT_005,5,Blaine County,30,Montana,not similar
MO_001,MD_001,0.08219385971939801,MO_001,1,Adair County,29,Missouri,MD_001,1,Allegany County,24,Maryland,not similar
MD_001,MO_001,0.08219385971939801,MD_001,1,Allegany County,24,Maryland,MO_001,1,Adair County,29,Missouri,not similar
MD_001,WA_003,0.08209658519729772,MD_001,1,Allegany County,24,Maryland,WA_003,3,Asotin County,53,Washington,not similar
WA_003,MD_001,0.08209658519729772,WA_003,3,Asotin County,53,Washington,MD_001,1,Allegany County,24,Maryland,not similar
WY_005,UT_005,0.0819206616703752,WY_005,5,Campbell County,56,Wyoming,UT_005,5,Cache County,49,Utah,not similar
UT_005,WY_005,0.0819206616703752,UT_005,5,Cache County,49,Utah,WY_005,5,Campbell County,56,Wyoming,not similar
TX_005,VA_009,0.08182176460121503,TX_005,5,Angelina County,48,Texas,VA_009,9,Amherst County,51,Virginia,not similar
VA_009,TX_005,0.08182176460121503,VA_009,9,Amherst County,51,Virginia,TX_005,5,Angelina County,48,Texas,not similar
ND_003,ND_005,0.08175292232379557,ND_003,3,Barnes County,38,North Dakota,ND_005,5,Benson County,38,North Dakota,not similar
ND_005,ND_003,0.08175292232379557,ND_005,5,Benson County,38,North Dakota,ND_003,3,Barnes County,38,North Dakota,not similar
KY_009,KS_001,0.0814447644650347,KY_009,9,Barren County,21,Kentucky,KS_001,1,Allen County,20,Kansas,not similar
KS_001,KY_009,0.0814447644650347,KS_001,1,Allen County,20,Kansas,KY_009,9,Barren County,21,Kentucky,not similar
FL_003,OH_003,0.08128023308760018,FL_003,3,Baker County,12,Florida,OH_003,3,Allen County,39,Ohio,not similar
OH_003,FL_003,0.08128023308760018,OH_003,3,Allen County,39,Ohio,FL_003,3,Baker County,12,Florida,not similar
IN_007,ID_005,0.08122763872233968,IN_007,7,Benton County,18,Indiana,ID_005,5,Bannock County,16,Idaho,not similar
ID_005,IN_007,0.08122763872233968,ID_005,5,Bannock County,16,Idaho,IN_007,7,Benton County,18,Indiana,not similar
OR_001,IA_009,0.08101504692443455,OR_001,1,Baker County,41,Oregon,IA_009,9,Audubon County,19,Iowa,not similar
IA_009,OR_001,0.08101504692443455,IA_009,9,Audubon County,19,Iowa,OR_001,1,Baker County,41,Oregon,not similar
FL_009,AZ_001,0.08096805634136721,FL_009,9,Brevard County,12,Florida,AZ_001,1,Apache County,4,Arizona,not similar
AZ_001,FL_009,0.08096805634136721,AZ_001,1,Apache County,4,Arizona,FL_009,9,Brevard County,12,Florida,not similar
ND_003,NC_009,0.08085380280920322,ND_003,3,Barnes County,38,North Dakota,NC_009,9,Ashe County,37,North Carolina,not similar
NC_009,ND_003,0.08085380280920322,NC_009,9,Ashe County,37,North Carolina,ND_003,3,Barnes County,38,North Dakota,not similar
AZ_009,OR_007,0.08081152591312092,AZ_009,9,Graham County,4,Arizona,OR_007,7,Clatsop County,41,Oregon,not similar
OR_007,AZ_009,0.08081152591312092,OR_007,7,Clatsop County,41,Oregon,AZ_009,9,Graham County,4,Arizona,not similar
NM_005,NV_003,0.08078859417610829,NM_005,5,Chaves County,35,New Mexico,NV_003,3,Clark County,32,Nevada,not similar
